web-scraper-order,web-scraper-start-url,monsterName,paginationLinks,paginationLinks-href,activeName2,activeDescription2,monsterId,leaderName,leaderDescription,attribute,race,star,monsterLink,monsterLink-href,activeName,activeDescription
"1556372377-5313","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%92001-050","占星蛙法師","401-450","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%92401-450","<img src=""https://vignette.wikia.nocookie.net/tos/images/8/86/443i.png/revision/latest/scale-to-width-down/40?cb=20140618163042&amp;path-prefix=zh"" 	 alt=""443i""  	class="""" 	 	data-image-key=""443i.png"" 	data-image-name=""443i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	>","<img src=""https://vignette.wikia.nocookie.net/tos/images/8/86/443i.png/revision/latest/scale-to-width-down/40?cb=20140618163042&amp;path-prefix=zh"" 	 alt=""443i""  	class="""" 	 	data-image-key=""443i.png"" 	data-image-name=""443i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/5/50/EvoPlus.png/revision/latest?cb=20130131050700&amp;path-prefix=zh"" 	 alt=""EvoPlus""  	class="""" 	 	data-image-key=""EvoPlus.png"" 	data-image-name=""EvoPlus.png"" 	 	 width=""24""  	 height=""24""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/4/4e/246i.png/revision/latest/scale-to-width-down/40?cb=20140618183045&amp;path-prefix=zh"" 	 alt=""246i""  	class="""" 	 	data-image-key=""246i.png"" 	data-image-name=""246i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/3/39/267i.png/revision/latest/scale-to-width-down/40?cb=20140618185025&amp;path-prefix=zh"" 	 alt=""267i""  	class="""" 	 	data-image-key=""267i.png"" 	data-image-name=""267i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/3/39/267i.png/revision/latest/scale-to-width-down/40?cb=20140618185025&amp;path-prefix=zh"" 	 alt=""267i""  	class="""" 	 	data-image-key=""267i.png"" 	data-image-name=""267i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/e/e4/268i.png/revision/latest/scale-to-width-down/40?cb=20140618185117&amp;path-prefix=zh"" 	 alt=""268i""  	class="""" 	 	data-image-key=""268i.png"" 	data-image-name=""268i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/f/f1/EvoArrow.png/revision/latest/scale-to-width-down/30?cb=20180329210951&amp;path-prefix=zh"" 	 alt=""EvoArrow""  	class="""" 	 	data-image-key=""EvoArrow.png"" 	data-image-name=""EvoArrow.png"" 	 	 width=""30""  	 height=""23""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/3/3e/566i.png/revision/latest/scale-to-width-down/40?cb=20140617181313&amp;path-prefix=zh"" 	 alt=""566i""  	class="""" 	 	data-image-key=""566i.png"" 	data-image-name=""566i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	>","443","海之力","海之力
水屬性攻擊力 1.5 倍","水","獸類","3★","占星蛙法師","https://tos.fandom.com/zh/wiki/%E5%8D%A0%E6%98%9F%E8%9B%99%E6%B3%95%E5%B8%AB","水波攻擊","水波攻擊
對敵方全體造成 3 倍水屬性傷害"
"1556372132-3949","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%92001-050","魅惑他心 ‧ 白面狐狸","1701-1750","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%921701-1750","","","1710","妖怒萬鈞 ‧ 絕命之力","妖怒萬鈞 ‧ 絕命之力
妖精類攻擊力 4 倍。消除妖族符石時，妖精類攻擊力額外提升 1.5 倍","暗","妖精類","6★","魅惑他心 ‧ 白面狐狸","https://tos.fandom.com/zh/wiki/%E9%AD%85%E6%83%91%E4%BB%96%E5%BF%83_%E2%80%A7_%E7%99%BD%E9%9D%A2%E7%8B%90%E7%8B%B8","惑靈術","惑靈術
2 回合內，可任意移動符石而不會發動消除；並將移動符石所觸碰的心符石轉化為妖族符石"
"1556372252-4855","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%92001-050","納姆塔爾","801-850","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%92801-850","<img src=""https://vignette.wikia.nocookie.net/tos/images/b/b2/809i.png/revision/latest/scale-to-width-down/40?cb=20150330110812&amp;path-prefix=zh"" 	 alt=""809i""  	class="""" 	 	data-image-key=""809i.png"" 	data-image-name=""809i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	>","<img src=""https://vignette.wikia.nocookie.net/tos/images/b/b2/809i.png/revision/latest/scale-to-width-down/40?cb=20150330110812&amp;path-prefix=zh"" 	 alt=""809i""  	class="""" 	 	data-image-key=""809i.png"" 	data-image-name=""809i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/5/50/EvoPlus.png/revision/latest?cb=20130131050700&amp;path-prefix=zh"" 	 alt=""EvoPlus""  	class="""" 	 	data-image-key=""EvoPlus.png"" 	data-image-name=""EvoPlus.png"" 	 	 width=""24""  	 height=""24""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/8/81/255i.png/revision/latest/scale-to-width-down/40?cb=20140618183643&amp;path-prefix=zh"" 	 alt=""255i""  	class="""" 	 	data-image-key=""255i.png"" 	data-image-name=""255i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/3/3a/260i.png/revision/latest/scale-to-width-down/40?cb=20140618184027&amp;path-prefix=zh"" 	 alt=""260i""  	class="""" 	 	data-image-key=""260i.png"" 	data-image-name=""260i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/e/e7/266i.png/revision/latest/scale-to-width-down/40?cb=20140618184920&amp;path-prefix=zh"" 	 alt=""266i""  	class="""" 	 	data-image-key=""266i.png"" 	data-image-name=""266i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/e/e7/266i.png/revision/latest/scale-to-width-down/40?cb=20140618184920&amp;path-prefix=zh"" 	 alt=""266i""  	class="""" 	 	data-image-key=""266i.png"" 	data-image-name=""266i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/9/9e/269i.png/revision/latest/scale-to-width-down/40?cb=20140618185035&amp;path-prefix=zh"" 	 alt=""269i""  	class="""" 	 	data-image-key=""269i.png"" 	data-image-name=""269i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/f/f1/EvoArrow.png/revision/latest/scale-to-width-down/30?cb=20180329210951&amp;path-prefix=zh"" 	 alt=""EvoArrow""  	class="""" 	 	data-image-key=""EvoArrow.png"" 	data-image-name=""EvoArrow.png"" 	 	 width=""30""  	 height=""23""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/5/54/810i.png/revision/latest/scale-to-width-down/40?cb=20150330110813&amp;path-prefix=zh"" 	 alt=""810i""  	class="""" 	 	data-image-key=""810i.png"" 	data-image-name=""810i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	>","809","元素之念 ‧ 暗","元素之念 ‧ 暗
暗屬性攻擊力 2 倍；每直行消除 4 粒或以上符石時 (只計算首批消除的符石)，該直行將產生 1 粒暗符石","暗","神族","5★","納姆塔爾","https://tos.fandom.com/zh/wiki/%E7%B4%8D%E5%A7%86%E5%A1%94%E7%88%BE","魅刃之能","魅刃之能
1 回合內，延長移動符石時間 3 秒；同時消除心符石、光符石及暗符石，暗屬性攻擊力 1.5 倍"
"1556372170-4265","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%92001-050","變種食屍鬼","1401-1450","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%921401-1450","<img src=""https://vignette.wikia.nocookie.net/tos/images/3/3c/1011i.png/revision/latest/scale-to-width-down/40?cb=20151116123445&amp;path-prefix=zh"" 	 alt=""1011i""  	class="""" 	 	data-image-key=""1011i.png"" 	data-image-name=""1011i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	>","<img src=""https://vignette.wikia.nocookie.net/tos/images/3/3c/1011i.png/revision/latest/scale-to-width-down/40?cb=20151116123445&amp;path-prefix=zh"" 	 alt=""1011i""  	class="""" 	 	data-image-key=""1011i.png"" 	data-image-name=""1011i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/f/f1/EvoArrow.png/revision/latest/scale-to-width-down/30?cb=20180329210951&amp;path-prefix=zh"" 	 alt=""EvoArrow""  	class="""" 	 	data-image-key=""EvoArrow.png"" 	data-image-name=""EvoArrow.png"" 	 	 width=""30""  	 height=""23""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/a/ae/1413i.png/revision/latest/scale-to-width-down/40?cb=20170206111334&amp;path-prefix=zh"" 	 alt=""1413i""  	class="""" 	 	data-image-key=""1413i.png"" 	data-image-name=""1413i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	>","1413","森之怒","森之怒
木屬性攻擊力 2 倍","木","魔族","4★","變種食屍鬼","https://tos.fandom.com/zh/wiki/%E8%AE%8A%E7%A8%AE%E9%A3%9F%E5%B1%8D%E9%AC%BC","符石強化 ‧ 木","符石強化 ‧ 木
木符石轉化為木強化符石"
"1556372139-4031","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%92001-050","疾速機械劍齒虎","1651-1700","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%921651-1700","","","1694","盟友支援","盟友支援
全隊攻擊力 3 倍；當隊伍中只有 2 個火屬性成員時，全隊攻擊力提升至 5 倍及生命力 2 倍","火","機械族","6★","疾速機械劍齒虎","https://tos.fandom.com/zh/wiki/%E7%96%BE%E9%80%9F%E6%A9%9F%E6%A2%B0%E5%8A%8D%E9%BD%92%E8%99%8E","赤紅助力","赤紅助力
達成 4 連擊 (Combo) 或以上時，自身及左旁的火屬性成員攻擊力 2.5 倍 (效果會在關閉此技能或死亡後消失)。此技能可隨時關閉，關閉時，所有符石轉化為強化符石"
"1556372232-4714","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%92001-050","耀光看守者","951-1000","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%92951-1000","<img src=""https://vignette.wikia.nocookie.net/tos/images/b/b8/952i.png/revision/latest/scale-to-width-down/40?cb=20150824103230&amp;path-prefix=zh"" 	 alt=""952i""  	class="""" 	 	data-image-key=""952i.png"" 	data-image-name=""952i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	>","<img src=""https://vignette.wikia.nocookie.net/tos/images/b/b8/952i.png/revision/latest/scale-to-width-down/40?cb=20150824103230&amp;path-prefix=zh"" 	 alt=""952i""  	class="""" 	 	data-image-key=""952i.png"" 	data-image-name=""952i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/5/50/EvoPlus.png/revision/latest?cb=20130131050700&amp;path-prefix=zh"" 	 alt=""EvoPlus""  	class="""" 	 	data-image-key=""EvoPlus.png"" 	data-image-name=""EvoPlus.png"" 	 	 width=""24""  	 height=""24""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/3/39/254i.png/revision/latest/scale-to-width-down/40?cb=20140618183609&amp;path-prefix=zh"" 	 alt=""254i""  	class="""" 	 	data-image-key=""254i.png"" 	data-image-name=""254i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/2/21/259i.png/revision/latest/scale-to-width-down/40?cb=20140618184020&amp;path-prefix=zh"" 	 alt=""259i""  	class="""" 	 	data-image-key=""259i.png"" 	data-image-name=""259i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/e/e7/266i.png/revision/latest/scale-to-width-down/40?cb=20140618184920&amp;path-prefix=zh"" 	 alt=""266i""  	class="""" 	 	data-image-key=""266i.png"" 	data-image-name=""266i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/e/e7/266i.png/revision/latest/scale-to-width-down/40?cb=20140618184920&amp;path-prefix=zh"" 	 alt=""266i""  	class="""" 	 	data-image-key=""266i.png"" 	data-image-name=""266i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/2/22/263i.png/revision/latest/scale-to-width-down/40?cb=20140618184902&amp;path-prefix=zh"" 	 alt=""263i""  	class="""" 	 	data-image-key=""263i.png"" 	data-image-name=""263i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/f/f1/EvoArrow.png/revision/latest/scale-to-width-down/30?cb=20180329210951&amp;path-prefix=zh"" 	 alt=""EvoArrow""  	class="""" 	 	data-image-key=""EvoArrow.png"" 	data-image-name=""EvoArrow.png"" 	 	 width=""30""  	 height=""23""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/a/ab/953i.png/revision/latest/scale-to-width-down/40?cb=20150824103232&amp;path-prefix=zh"" 	 alt=""953i""  	class="""" 	 	data-image-key=""953i.png"" 	data-image-name=""953i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	>","952","聖之怒","聖之怒
光屬性攻擊力 2 倍","光","神族","5★","耀光看守者","https://tos.fandom.com/zh/wiki/%E8%80%80%E5%85%89%E7%9C%8B%E5%AE%88%E8%80%85","防禦姿勢 ‧ 光","防禦姿勢 ‧ 光
暗符石轉化為心符石"
"1556372298-5131","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%92001-050","狐尾魚術士","551-600","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%92551-600","<img src=""https://vignette.wikia.nocookie.net/tos/images/d/d3/447i.png/revision/latest/scale-to-width-down/40?cb=20140618163250&amp;path-prefix=zh"" 	 alt=""447i""  	class="""" 	 	data-image-key=""447i.png"" 	data-image-name=""447i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	>","<img src=""https://vignette.wikia.nocookie.net/tos/images/d/d3/447i.png/revision/latest/scale-to-width-down/40?cb=20140618163250&amp;path-prefix=zh"" 	 alt=""447i""  	class="""" 	 	data-image-key=""447i.png"" 	data-image-name=""447i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/f/f1/EvoArrow.png/revision/latest/scale-to-width-down/30?cb=20180329210951&amp;path-prefix=zh"" 	 alt=""EvoArrow""  	class="""" 	 	data-image-key=""EvoArrow.png"" 	data-image-name=""EvoArrow.png"" 	 	 width=""30""  	 height=""23""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/6/60/570i.png/revision/latest/scale-to-width-down/40?cb=20140617185814&amp;path-prefix=zh"" 	 alt=""570i""  	class="""" 	 	data-image-key=""570i.png"" 	data-image-name=""570i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	>","570","邪之力","邪之力
暗屬性攻擊力 1.5 倍","暗","獸類","4★","狐尾魚術士","https://tos.fandom.com/zh/wiki/%E7%8B%90%E5%B0%BE%E9%AD%9A%E8%A1%93%E5%A3%AB","窮兇極怒","窮兇極怒
1 回合內，自身攻擊力 10 倍。(攻擊力不可與其他成員共享)"
"1556372170-4263","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%92001-050","惡鬼殺人魚","1401-1450","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%921401-1450","<img src=""https://vignette.wikia.nocookie.net/tos/images/d/dc/1007i.png/revision/latest/scale-to-width-down/40?cb=20151116123448&amp;path-prefix=zh"" 	 alt=""1007i""  	class="""" 	 	data-image-key=""1007i.png"" 	data-image-name=""1007i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	>","<img src=""https://vignette.wikia.nocookie.net/tos/images/d/dc/1007i.png/revision/latest/scale-to-width-down/40?cb=20151116123448&amp;path-prefix=zh"" 	 alt=""1007i""  	class="""" 	 	data-image-key=""1007i.png"" 	data-image-name=""1007i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/f/f1/EvoArrow.png/revision/latest/scale-to-width-down/30?cb=20180329210951&amp;path-prefix=zh"" 	 alt=""EvoArrow""  	class="""" 	 	data-image-key=""EvoArrow.png"" 	data-image-name=""EvoArrow.png"" 	 	 width=""30""  	 height=""23""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/3/39/1411i.png/revision/latest/scale-to-width-down/40?cb=20170206111333&amp;path-prefix=zh"" 	 alt=""1411i""  	class="""" 	 	data-image-key=""1411i.png"" 	data-image-name=""1411i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	>","1411","海之怒","海之怒
水屬性攻擊力 2 倍","水","魔族","4★","惡鬼殺人魚","https://tos.fandom.com/zh/wiki/%E6%83%A1%E9%AC%BC%E6%AE%BA%E4%BA%BA%E9%AD%9A","符石強化 ‧ 水","符石強化 ‧ 水
水符石轉化為水強化符石"
"1556372120-3870","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%92001-050","依戀漣漪 ‧ 伊南娜","1801-1850","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%921801-1850","","","1828","穹蒼賜賞 ‧ 神光","穹蒼賜賞 ‧ 神光
光屬性攻擊力 3.5 倍；每橫行首批消除 1 組 3 粒或以上符石時，將產生 1 粒光神族符石","光","神族","7★","依戀漣漪 ‧ 伊南娜","https://tos.fandom.com/zh/wiki/%E4%BE%9D%E6%88%80%E6%BC%A3%E6%BC%AA_%E2%80%A7_%E4%BC%8A%E5%8D%97%E5%A8%9C","光靈飄灑","光靈飄灑
引爆自身直行的符石以掉落光強化及心強化符石。若身旁的成員同為光屬性神族，同得此效果"
"1556372115-3848","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%92001-050","希臘神幻化","1851-1900","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%921851-1900","自然德魯依","自然德魯依","null","百鬼夜行 ‧ 惡鬼","百鬼夜行 ‧ 惡鬼","null","null","北歐神","null","","劍靈","劍靈"
"1556372483-5433","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%92001-050","破殼水晶龍","251-300","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%92251-300","","","262","不倒意志","不倒意志
當前生命力大於 70% 時，下一次所受傷害不會使你死亡 (同一回合只會發動一次）","水","進化素材","3★","破殼水晶龍","https://tos.fandom.com/zh/wiki/%E7%A0%B4%E6%AE%BC%E6%B0%B4%E6%99%B6%E9%BE%8D","防禦壁","防禦壁
3 回合內，所受傷害減少 50%"
"1556372209-4598","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%92001-050","索布兔騎士 ‧ 摩艾","1101-1150","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%921101-1150","","","1131","野獸之狂怒","野獸之狂怒
獸類攻擊力 2.5 倍","木","獸類","6★","索布兔騎士 ‧ 摩艾","https://tos.fandom.com/zh/wiki/%E7%B4%A2%E5%B8%83%E5%85%94%E9%A8%8E%E5%A3%AB_%E2%80%A7_%E6%91%A9%E8%89%BE","活心術","活心術
1 回合內，延長移動符石時間至 8 秒，並回復 50% 生命力"
"1556372120-3878","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%92001-050","清蓮無垢 ‧ 帕爾瓦蒂","1801-1850","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%921801-1850","<img src=""https://vignette.wikia.nocookie.net/tos/images/4/4a/1840i.png/revision/latest/scale-to-width-down/40?cb=20180820072752&amp;path-prefix=zh"" 	 alt=""1840i""  	class="""" 	 	data-image-key=""1840i.png"" 	data-image-name=""1840i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	>","<img src=""https://vignette.wikia.nocookie.net/tos/images/4/4a/1840i.png/revision/latest/scale-to-width-down/40?cb=20180820072752&amp;path-prefix=zh"" 	 alt=""1840i""  	class="""" 	 	data-image-key=""1840i.png"" 	data-image-name=""1840i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/f/f1/EvoArrow.png/revision/latest/scale-to-width-down/30?cb=20180329210951&amp;path-prefix=zh"" 	 alt=""EvoArrow""  	class="""" 	 	data-image-key=""EvoArrow.png"" 	data-image-name=""EvoArrow.png"" 	 	 width=""30""  	 height=""23""  	 	 	 	> <img src=""https://vignette.wikia.nocookie.net/tos/images/f/fc/1841i.png/revision/latest/scale-to-width-down/40?cb=20180820072753&amp;path-prefix=zh"" 	 alt=""1841i""  	class="""" 	 	data-image-key=""1841i.png"" 	data-image-name=""1841i.png"" 	 	 width=""40""  	 height=""40""  	 	 	 	>","1841","神 ‧ 森之力","神 ‧ 森之力
木屬性神族攻擊力 4.5 倍；消除神族符石時，木屬性攻擊力額外提升 1.5 倍","木","神族","6★","清蓮無垢 ‧ 帕爾瓦蒂","https://tos.fandom.com/zh/wiki/%E6%B8%85%E8%93%AE%E7%84%A1%E5%9E%A2_%E2%80%A7_%E5%B8%95%E7%88%BE%E7%93%A6%E8%92%82","不渝之援","不渝之援
1 回合內，隊長及戰友攻擊力 4 倍；隊伍中每多 1 個神族成員，額外增加 1 回合效果，最多持續 5 回合"
"1556372204-4535","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%92001-050","拳風療動 ‧ 新月","1151-1200","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%921151-1200","藤木療法","藤木療法
心符石轉化為木強化符石，每轉化 1 粒符石將回復 10% 生命力，最多回復至 100% 生命力","1171","木之震怒","木之震怒
木屬性攻擊力 3 倍","木","人類","6★","拳風療動 ‧ 新月","https://tos.fandom.com/zh/wiki/%E6%8B%B3%E9%A2%A8%E7%99%82%E5%8B%95_%E2%80%A7_%E6%96%B0%E6%9C%88","符石同化術 ‧ 藤棘","符石同化術 ‧ 藤棘
隨機將 4 至 6 粒符石轉化為木符石 (水符石優先轉換)"
"1556372260-4929","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%92001-050","魔軀靈心 ‧ 獨孤寧珂","751-800","https://tos.fandom.com/zh/wiki/%E5%AF%B5%E7%89%A9%E5%9C%96%E9%91%92751-800","","","780","邪之怒","邪之怒
暗屬性攻擊力 2 倍","暗","人類","6★","魔軀靈心 ‧ 獨孤寧珂","https://tos.fandom.com/zh/wiki/%E9%AD%94%E8%BB%80%E9%9D%88%E5%BF%83_%E2%80%A7_%E7%8D%A8%E5%AD%A4%E5%AF%A7%E7%8F%82","怒空摘星","怒空摘星
1 回合內，減少所受傷害 60%"
